full_name,id,name,is_fork,owner,owner_url,repo_url,stars,forks,watchers,language,description,open_issues,license_name,topics,default_branch,pushed_at,created_at,updated_at
codize-app/odoo-argentina,407274250,odoo-argentina,False,codize-app,https://github.com/codize-app,https://github.com/codize-app/odoo-argentina,15,13,15,Python,Argentinean Location for Odoo - Localización Argentina para Odoo,6,GNU Affero General Public License v3.0,"odoo, odoo-argentina, erp",17.0,2025-02-27 13:24:03+00:00,2021-09-16 18:30:24+00:00,2025-02-27 13:24:07+00:00
OpenClassrooms-Student-Center/ArgentBank-website,505439994,ArgentBank-website,False,OpenClassrooms-Student-Center,https://github.com/OpenClassrooms-Student-Center,https://github.com/OpenClassrooms-Student-Center/ArgentBank-website,8,440,8,JavaScript,Code for the project on APIs and React for Intégrateur Web and JS-React paths.,10,,,main,2024-08-19 10:17:45+00:00,2022-06-20 12:52:05+00:00,2024-12-15 02:13:53+00:00
argentlabs/argent-trustlists,357489224,argent-trustlists,False,argentlabs,https://github.com/argentlabs,https://github.com/argentlabs/argent-trustlists,6,5,6,JavaScript,Building trust on-chain with Argent trustlists,1,GNU General Public License v3.0,,develop,2024-03-26 12:17:54+00:00,2021-04-13 09:02:58+00:00,2023-08-11 12:55:03+00:00
syncswap/core-contracts,558055848,core-contracts,False,syncswap,https://github.com/syncswap,https://github.com/syncswap/core-contracts,67,46,67,Solidity,,4,GNU General Public License v3.0,,master,2024-03-21 13:30:14+00:00,2022-10-26 20:14:33+00:00,2025-01-11 10:47:39+00:00
syncswap/token-icons,623185286,token-icons,False,syncswap,https://github.com/syncswap,https://github.com/syncswap/token-icons,24,40,24,,The token icons for the SyncSwap exchange.,2,GNU General Public License v3.0,,main,2025-03-03 18:00:30+00:00,2023-04-03 21:41:57+00:00,2025-03-03 18:00:33+00:00
lichao-sun/SoraReview,759841737,SoraReview,False,lichao-sun,https://github.com/lichao-sun,https://github.com/lichao-sun/SoraReview,496,20,496,,"The official GitHub page for the review paper ""Sora: A Review on Background, Technology, Limitations, and Opportunities of Large Vision Models"".",2,,,main,2024-03-21 01:40:27+00:00,2024-02-19 12:47:01+00:00,2025-02-25 04:34:46+00:00
moonwell-fi/moonwell-contracts-v2,667614490,moonwell-contracts-v2,False,moonwell-fi,https://github.com/moonwell-fi,https://github.com/moonwell-fi/moonwell-contracts-v2,37,19,37,Solidity,,40,"BSD 3-Clause ""New"" or ""Revised"" License",,main,2025-03-04 21:35:44+00:00,2023-07-17 23:25:00+00:00,2025-03-04 15:04:32+00:00
alienator88/Sentinel,617648055,Sentinel,False,alienator88,https://github.com/alienator88,https://github.com/alienator88/Sentinel,564,16,564,Swift,SwiftUI gatekeeper configuration GUI,0,Other,"gatekeeper, macos, macos-app, swift, swiftui, gatekeeper-helper, opensource",main,2025-01-07 18:01:55+00:00,2023-03-22 20:24:06+00:00,2025-03-05 12:29:28+00:00
upsidr/merge-gatekeeper,391836204,merge-gatekeeper,False,upsidr,https://github.com/upsidr,https://github.com/upsidr/merge-gatekeeper,104,16,104,Go,Get better merge control,19,MIT License,"github-action, pull-request, go, github-actions-docker, ci",main,2024-07-16 01:10:28+00:00,2021-08-02 06:19:13+00:00,2025-03-05 12:08:22+00:00
sigstore/cosign-gatekeeper-provider,430023305,cosign-gatekeeper-provider,False,sigstore,https://github.com/sigstore,https://github.com/sigstore/cosign-gatekeeper-provider,78,23,78,Go,🔮 ✈️ to integrate OPA Gatekeeper's new ExternalData feature with cosign to determine whether the images are valid by verifying their signatures,24,Apache License 2.0,"opa, gatekeeper, cosign, keyless, fulcio, sigstore, rekor",main,2024-04-02 21:10:25+00:00,2021-11-20 06:06:10+00:00,2025-02-28 15:41:28+00:00
k8thekat/GatekeeperV2,489086954,GatekeeperV2,False,k8thekat,https://github.com/k8thekat,https://github.com/k8thekat/GatekeeperV2,31,11,31,Python,Update to Gatekeeper,6,GNU General Public License v3.0,cubecoders,main,2025-03-04 18:13:41+00:00,2022-05-05 18:35:56+00:00,2025-03-04 18:13:46+00:00
canonical/discourse-gatekeeper,545237305,discourse-gatekeeper,False,canonical,https://github.com/canonical,https://github.com/canonical/discourse-gatekeeper,7,7,7,Python,Experimental GitHub Action to upload charm documentation to charmhub,32,Apache License 2.0,"other, platform-engineering",main,2025-03-05 20:33:29+00:00,2022-10-04 02:34:31+00:00,2025-02-11 16:51:51+00:00
aadhithya14/Open-Teach,771236726,Open-Teach,False,aadhithya14,https://github.com/aadhithya14,https://github.com/aadhithya14/Open-Teach,179,32,179,C#,A Versatile Teleoperation framework for Robotic Manipulation using Meta Quest3,18,MIT License,,main,2024-09-02 15:37:02+00:00,2024-03-12 23:43:39+00:00,2025-03-05 01:16:36+00:00
zeriontech/zerion-wallet-extension,487361210,zerion-wallet-extension,False,zeriontech,https://github.com/zeriontech,https://github.com/zeriontech/zerion-wallet-extension,62,35,62,TypeScript,Your crypto wallet for everything onchain.,34,GNU General Public License v3.0,,main,2025-03-05 20:57:05+00:00,2022-04-30 19:13:40+00:00,2025-02-27 06:38:18+00:00
game-design-driven/Create-Prepare-to-Dye,396752075,Create-Prepare-to-Dye,False,game-design-driven,https://github.com/game-design-driven,https://github.com/game-design-driven/Create-Prepare-to-Dye,24,18,24,JavaScript,"Create: Prepare to Dye an opinionated, minimalistic modpack centered around complex and interesting automation.",123,Creative Commons Zero v1.0 Universal,"automation, minecraft, modpack, minecraft-modpack, create-mod, dye, factory-game, kubejs, kubejs-scripts",main,2025-02-02 15:17:01+00:00,2021-08-16 10:56:48+00:00,2025-02-28 12:31:34+00:00
N1nn1/dye_depot,749918646,dye_depot,False,N1nn1,https://github.com/N1nn1,https://github.com/N1nn1/dye_depot,12,10,12,Java,Enhances your Minecraft experience with 16 vibrant new dyes and various other tweaks,49,Other,,main,2024-07-14 18:55:57+00:00,2024-01-29 16:49:58+00:00,2025-02-27 17:32:19+00:00
JonasGeiping/carving,761393057,carving,False,JonasGeiping,https://github.com/JonasGeiping,https://github.com/JonasGeiping/carving,67,6,67,Python,Package to optimize Adversarial Attacks against (Large) Language Models with Varied Objectives,1,MIT License,,main,2024-02-22 18:50:19+00:00,2024-02-21 19:34:48+00:00,2025-02-24 16:14:51+00:00
tsoding/seam-carving,783037475,seam-carving,False,tsoding,https://github.com/tsoding,https://github.com/tsoding/seam-carving,54,9,54,C++,Seam Carving implementation,4,MIT License,,main,2024-04-19 13:56:26+00:00,2024-04-06 19:05:42+00:00,2024-12-02 21:42:09+00:00
CARV-ICS-FORTH/frisbee,389942374,frisbee,False,CARV-ICS-FORTH,https://github.com/CARV-ICS-FORTH,https://github.com/CARV-ICS-FORTH/frisbee,50,5,50,Go,Kubernetes-native framework for declarative testing of distributed systems. ,26,Apache License 2.0,"scalability-analysis, benchmarking-suite, chaos-engineering, e2e-testing, fault-detection-and-diagnosis, kubernetes, load-testing, testing",main,2025-03-04 23:18:46+00:00,2021-07-27 10:34:09+00:00,2025-02-14 17:10:39+00:00
CARV-ICS-FORTH/parallax,409568002,parallax,False,CARV-ICS-FORTH,https://github.com/CARV-ICS-FORTH,https://github.com/CARV-ICS-FORTH/parallax,30,7,30,C,A persistent key-value store that is embeddable and optimized for fast storage.,0,Other,storage-engine,master,2024-10-24 06:11:15+00:00,2021-09-23 11:44:22+00:00,2024-10-16 03:34:44+00:00
CARV-ICS-FORTH/HPK,556747568,HPK,False,CARV-ICS-FORTH,https://github.com/CARV-ICS-FORTH,https://github.com/CARV-ICS-FORTH/HPK,20,6,20,Go,HPK allows running Kubernetes applications within HPC by translating deployments to Slurm and Singularity/Apptainer,20,Apache License 2.0,,main,2025-02-02 11:02:17+00:00,2022-10-24 12:46:24+00:00,2025-02-05 09:24:38+00:00
MakeraInc/CarveraFirmware,559509145,CarveraFirmware,False,MakeraInc,https://github.com/MakeraInc,https://github.com/MakeraInc/CarveraFirmware,9,8,9,C++,,6,GNU General Public License v3.0,,master,2025-01-09 12:47:13+00:00,2022-10-30 10:45:16+00:00,2025-02-24 19:48:51+00:00
carv-protocol/verifier,780798399,verifier,False,carv-protocol,https://github.com/carv-protocol,https://github.com/carv-protocol/verifier,9,8,9,Go,,6,MIT License,,main,2024-10-29 05:55:00+00:00,2024-04-02 07:18:54+00:00,2024-10-29 05:55:03+00:00
gmx-io/gmx-contracts,409145904,gmx-contracts,False,gmx-io,https://github.com/gmx-io,https://github.com/gmx-io/gmx-contracts,368,535,368,JavaScript,,15,MIT License,,master,2025-03-05 00:18:36+00:00,2021-09-22 09:43:16+00:00,2025-03-04 13:34:43+00:00
gmx-io/gmx-interface,409032269,gmx-interface,False,gmx-io,https://github.com/gmx-io,https://github.com/gmx-io/gmx-interface,204,373,204,TypeScript,,20,Other,,master,2025-03-05 21:24:36+00:00,2021-09-22 01:56:18+00:00,2025-02-28 16:48:55+00:00
gmx-io/gmx-synthetics,714866579,gmx-synthetics,False,gmx-io,https://github.com/gmx-io,https://github.com/gmx-io/gmx-synthetics,60,46,60,TypeScript,,7,Other,,main,2025-03-05 16:50:37+00:00,2023-11-06 02:12:31+00:00,2025-02-26 05:57:00+00:00
gmx-io/gmx-subgraph,409588290,gmx-subgraph,False,gmx-io,https://github.com/gmx-io,https://github.com/gmx-io/gmx-subgraph,39,114,39,TypeScript,,2,,,master,2025-02-25 14:03:22+00:00,2021-09-23 12:44:57+00:00,2025-02-25 14:03:27+00:00
Pi0h1/HotlineMiami.gmx,397421378,HotlineMiami.gmx,False,Pi0h1,https://github.com/Pi0h1,https://github.com/Pi0h1/HotlineMiami.gmx,36,8,36,Game Maker Language,Hotline Miami,0,,,master,2025-02-23 23:07:15+00:00,2021-08-18 00:01:56+00:00,2025-01-21 01:15:56+00:00
TheBiomics/GMXvg,492472264,GMXvg,False,TheBiomics,https://github.com/TheBiomics,https://github.com/TheBiomics/GMXvg,22,5,22,Python,Plotting graphs from XVGs generated by GROMACS in Python,4,GNU General Public License v3.0,,development,2024-06-04 04:37:21+00:00,2022-05-15 11:51:44+00:00,2024-12-29 11:45:53+00:00
harry-maan/gmx_qk,536869410,gmx_qk,False,harry-maan,https://github.com/harry-maan,https://github.com/harry-maan/gmx_qk,21,5,21,HTML,,0,GNU General Public License v3.0,,main,2024-12-11 04:21:18+00:00,2022-09-15 04:55:48+00:00,2024-12-11 04:21:22+00:00
Zuttergutao/GMXAnalysis,531822875,GMXAnalysis,False,Zuttergutao,https://github.com/Zuttergutao,https://github.com/Zuttergutao/GMXAnalysis,20,5,20,Jupyter Notebook,For the purpose of post progressing of MD carried by gromacs,0,,gromacs,main,2025-02-24 00:37:55+00:00,2022-09-02 07:19:49+00:00,2025-02-24 00:37:58+00:00
gmx-io/gmx-share-api,523254666,gmx-share-api,False,gmx-io,https://github.com/gmx-io,https://github.com/gmx-io/gmx-share-api,9,48,9,JavaScript,,0,,,master,2024-11-28 06:29:44+00:00,2022-08-10 08:04:34+00:00,2024-11-28 06:29:45+00:00
bseddon/xml-signer,384529068,xml-signer,False,bseddon,https://github.com/bseddon,https://github.com/bseddon/xml-signer,21,8,21,PHP,Provides signing and verification of XML documents including support for XAdES,5,"BSD 3-Clause ""New"" or ""Revised"" License",,main,2024-08-23 11:04:08+00:00,2021-07-09 19:08:24+00:00,2025-01-07 17:30:57+00:00
symbiosis-finance/audits,468231008,audits,False,symbiosis-finance,https://github.com/symbiosis-finance,https://github.com/symbiosis-finance/audits,105,22,105,,,1,,,master,2024-10-23 10:25:33+00:00,2022-03-10 07:03:41+00:00,2025-02-09 02:24:42+00:00
symbiosis-finance/js-sdk,473089450,js-sdk,False,symbiosis-finance,https://github.com/symbiosis-finance,https://github.com/symbiosis-finance/js-sdk,29,12,29,TypeScript,,3,,,main,2025-03-05 13:03:36+00:00,2022-03-23 08:00:41+00:00,2025-03-05 13:03:40+00:00
osomstudio/juniper,593949965,juniper,False,osomstudio,https://github.com/osomstudio,https://github.com/osomstudio/juniper,24,6,24,PHP,Juniper is symbiosis of Bedrock boilerplate and Timber.,3,,,master,2024-09-11 13:50:47+00:00,2023-01-27 08:22:22+00:00,2025-02-23 19:24:38+00:00
Jacksaur/Gorgeous-GRUB,514898725,Gorgeous-GRUB,False,Jacksaur,https://github.com/Jacksaur,https://github.com/Jacksaur/Gorgeous-GRUB,1755,34,1755,,Collection of decent Community-made GRUB themes. Contributions welcome!,1,,"grub, grub-boot-menu, grub-configuration, grub-theme, grub-themes, grub2, grub2-configuration, grub2-theme, grub2-themes, linux, linux-customization, linux-grub, dualboot",main,2025-03-01 17:24:02+00:00,2022-07-17 16:38:48+00:00,2025-03-05 21:00:39+00:00
LSH9832/edgeyolo,577769919,edgeyolo,False,LSH9832,https://github.com/LSH9832,https://github.com/LSH9832/edgeyolo,471,65,471,Python,an edge-real-time anchor-free object detector with decent performance,40,Apache License 2.0,"anchor-free, computer-vision, object-detector, deep-learning, edge-computing, object-detection, onnx, yolo, pytorch, tensorrt, mnn, rk3588, rk3588s, rknn, ascend",main,2025-02-28 08:00:43+00:00,2022-12-13 13:39:51+00:00,2025-03-04 09:42:48+00:00
AIAnytime/Llama2-Medical-Chatbot,669804665,Llama2-Medical-Chatbot,False,AIAnytime,https://github.com/AIAnytime,https://github.com/AIAnytime/Llama2-Medical-Chatbot,329,238,329,Python,This is a medical bot built using Llama2 and Sentence Transformers. The bot is powered by Langchain and Chainlit. The bot runs on a decent CPU machine with a minimum of 16GB of RAM.,8,MIT License,,main,2024-08-04 06:59:59+00:00,2023-07-23 13:38:50+00:00,2025-03-04 05:28:53+00:00
DecentSoftware-eu/DecentHolograms,418977309,DecentHolograms,False,DecentSoftware-eu,https://github.com/DecentSoftware-eu,https://github.com/DecentSoftware-eu/DecentHolograms,229,112,229,Java,A lightweight but powerful hologram plugin with many features and configuration options.,25,GNU General Public License v3.0,"minecraft, spigot, bukkit, hologram",main,2025-02-28 20:10:16+00:00,2021-10-19 15:12:10+00:00,2025-03-05 16:07:45+00:00
blue-pen5805/sdweb-easy-stablecascade-diffusers,757228336,sdweb-easy-stablecascade-diffusers,False,blue-pen5805,https://github.com/blue-pen5805,https://github.com/blue-pen5805/sdweb-easy-stablecascade-diffusers,134,17,134,Python,Please switch to it if someone creates a decent extension.,1,MIT License,,main,2024-02-23 00:34:30+00:00,2024-02-14 03:52:22+00:00,2025-02-08 11:31:09+00:00
code100x/decentralized-fiverr,774006479,decentralized-fiverr,False,code100x,https://github.com/code100x,https://github.com/code100x/decentralized-fiverr,110,58,110,TypeScript,"As the name suggests, we need a simple decentralized marketplace where payments are escrowed and dispensed post job completion",6,,,main,2024-05-21 20:35:21+00:00,2024-03-18 19:26:40+00:00,2025-02-28 16:28:43+00:00
hackerbande-nbg/decentralize-your-internet,899187187,decentralize-your-internet,False,hackerbande-nbg,https://github.com/hackerbande-nbg,https://github.com/hackerbande-nbg/decentralize-your-internet,71,11,71,Groovy,,4,MIT License,,main,2025-02-25 09:39:09+00:00,2024-12-05 19:28:36+00:00,2025-03-02 20:47:59+00:00
randomcoffeesnob/decent-advanced-rest-api,370447421,decent-advanced-rest-api,False,randomcoffeesnob,https://github.com/randomcoffeesnob,https://github.com/randomcoffeesnob/decent-advanced-rest-api,64,13,64,HTML,,1,,,main,2024-10-23 16:38:30+00:00,2021-05-24 18:22:32+00:00,2025-02-20 00:51:20+00:00
Caballero-Arepa/Community-Maps,365603622,Community-Maps,False,Caballero-Arepa,https://github.com/Caballero-Arepa,https://github.com/Caballero-Arepa/Community-Maps,46,12,46,,This contains decent to good to great maps made by the Unciv community. It is recomended to go to map editor > Generate > Partial > Spread Resources; to reload the resources and have a different playthrough.,1,,"unciv-mod, unciv-mod-maps",main,2024-06-17 20:50:31+00:00,2021-05-08 20:18:31+00:00,2025-02-07 20:42:03+00:00
vishalxl/decentralized-web-projects-list,504086196,decentralized-web-projects-list,False,vishalxl,https://github.com/vishalxl,https://github.com/vishalxl/decentralized-web-projects-list,44,6,44,,A list of all projects that aim to make the web more decentralized,1,Creative Commons Zero v1.0 Universal,,main,2025-02-26 16:54:54+00:00,2022-06-16 09:06:38+00:00,2025-02-26 16:54:58+00:00
naveasy/Naveasy,786242742,Naveasy,False,naveasy,https://github.com/naveasy,https://github.com/naveasy/Naveasy,43,7,43,C#,A decent free navigation system for .NET MAUI apps.,0,MIT License,,main,2024-11-18 10:06:05+00:00,2024-04-13 21:11:25+00:00,2025-03-03 08:56:50+00:00
decentespresso/openscale,783138104,openscale,False,decentespresso,https://github.com/decentespresso,https://github.com/decentespresso/openscale,38,6,38,C++,Decent Open Scale,0,GNU General Public License v3.0,,main,2024-05-28 12:36:16+00:00,2024-04-07 03:24:00+00:00,2025-03-02 16:43:31+00:00
Mrbt0907/Weather2-Remastered,418519056,Weather2-Remastered,False,Mrbt0907,https://github.com/Mrbt0907,https://github.com/Mrbt0907/Weather2-Remastered,36,9,36,Java,The decent update of the Weather2 mod by Corosus,60,,,main,2025-02-26 22:08:38+00:00,2021-10-18 13:41:49+00:00,2025-02-15 16:53:37+00:00
sacs-epfl/decentralizepy,612296954,decentralizepy,False,sacs-epfl,https://github.com/sacs-epfl,https://github.com/sacs-epfl/decentralizepy,30,24,30,Python,A decentralized learning research framework,10,MIT License,,main,2024-05-14 14:47:40+00:00,2023-03-10 16:15:48+00:00,2025-02-11 09:54:33+00:00
galadriel-ai/awesome-decentralized-ai,774935469,awesome-decentralized-ai,False,galadriel-ai,https://github.com/galadriel-ai,https://github.com/galadriel-ai/awesome-decentralized-ai,30,12,30,,"A list of tech, applications and resources in Decentralized AI",3,,decentralized-ai,main,2024-07-27 12:36:17+00:00,2024-03-20 13:21:12+00:00,2025-02-24 04:40:20+00:00
Finally-A-Decent/Fadah,785974925,Fadah,False,Finally-A-Decent,https://github.com/Finally-A-Decent,https://github.com/Finally-A-Decent/Fadah,26,9,26,Java,"Finally a Decent AuctionHouse, is the fast, modern and advanced auction house plugin that you have been looking for!",0,Apache License 2.0,,master,2025-02-25 01:18:31+00:00,2024-04-13 03:54:38+00:00,2025-02-28 16:15:36+00:00
decentxyz/decent-bridge,705707235,decent-bridge,False,decentxyz,https://github.com/decentxyz,https://github.com/decentxyz/decent-bridge,24,21,24,Solidity,The Bridgoooooooor,1,,,main,2025-01-12 23:04:38+00:00,2023-10-16 14:37:07+00:00,2025-01-12 23:04:42+00:00
